time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.101624598352,-0.0781137389119,12.2469569897,6.24949915182,6.20394143664,0.0,0.362136894705,-0.210995021284,3.27614379739,-0.0200682208974,-0.0958819764929,0.0,477.731980000756,480.22189340561204,478.74968587674573,480.5460110816071
1.3800000000000008,0.124798619759,-0.0913831727614,12.4438290171,6.24792025444,6.19835152679,0.0,0.410828449421,-0.231436603372,3.28616788543,-0.043305873199,-0.0882240339682,0.0,418.5806741542486,419.2386554307651,420.0524244995413,418.0320270612716
1.4400000000000008,0.151469104639,-0.10610937688,12.6468274712,6.2456724875,6.19260270902,0.0,0.478765684148,-0.259692611268,3.479790359,-0.0277862599787,-0.118734233608,0.0,477.9194469411673,475.5805638494403,475.9332223416081,477.1189872047002
1.5000000000000009,0.182577490926,-0.122669862902,12.863806556,6.24386511369,6.18578006359,0.0,0.55898402755,-0.292508546057,3.75187105662,-0.0352609199011,-0.105198813047,0.0,499.7001971302705,500.6759028225233,501.0643156623865,500.52042204699677
1.560000000000001,0.218498773387,-0.141178588497,13.0953527819,6.24150623316,6.17988896803,0.0,0.639036598342,-0.324680844996,3.96550146785,-0.0489907482043,-0.0869437593385,0.0,484.99235560916145,486.35403349255205,486.3504248423148,485.3202760088298
1.620000000000001,0.258887380985,-0.161487106779,13.3351901208,6.23854550474,6.17513437711,0.0,0.707698112395,-0.352542420232,4.0287578483,-0.0500642801826,-0.0671238418297,0.0,441.2458312537173,442.87390257532627,441.74890949539093,441.6588381790201
1.680000000000001,0.30325501489,-0.183430692631,13.5767222905,6.23564268327,6.17174444426,0.0,0.771531465427,-0.37916392211,4.02225726489,-0.0452099883024,-0.0409607193698,0.0,418.3011678494408,420.57092266505447,419.9201409573061,420.3394761046738
1.740000000000001,0.351763656016,-0.207131372774,13.8201445217,6.23291857887,6.16933992422,0.0,0.845620665334,-0.411109865479,4.09149203343,-0.0457879065171,-0.0383613276145,0.0,444.46141332388356,444.6735946320365,444.6003076499337,444.5517548359353
1.8000000000000012,0.404654099553,-0.232753971667,14.0667655378,6.2307137671,6.1671079347,0.0,0.91757528519,-0.443193888827,4.12899722294,-0.0229970682836,-0.03497303408,0.0,434.4812928893753,434.7646166849362,434.63968837315446,436.54498703626206
1.8600000000000012,0.461980190809,-0.26037442935,14.3163059442,6.22961423457,6.1652018955,0.0,0.99344489643,-0.477593251849,4.1887265444,-0.0103219407337,-0.0260243599871,0.0,442.6857391960472,443.4211614500281,441.80897140987116,442.852925696162
